6	2	21	1	0	0	65	520	0	7.834	3917	0	0	0
6	2	21	2	0	0	65	520	0	7.938	3969	0	0	0
6	2	21	3	0	0	65	520	0	7.7	3850	0	0	0
6	2	21	4	0	0	65	520	0	7.746	3873	0	0	0
6	2	21	5	0	0	65	520	0	7.234	3617	0	0	0
6	2	21	6	0	0	65	670	0	4.168	2084	0	0	0
6	2	21	7	0	0	65	670	0	4.476	2238	0	0	0
6	2	21	8	0	0	65	670	0	3.066	1533	0	0	0
6	2	21	9	0	0	65	670	0	3.734	1867	0	0	0
6	2	21	10	0	0	65	670	0	3.98	1990	0	0	0
6	4	21	11	2	0	65	640	0	6.156	3078	0	0	0
6	4	21	12	2	0	65	640	0	5.116	2558	0	0	0
6	4	21	13	2	0	65	640	0	4.178	2089	0	0	0
6	4	21	14	2	0	65	640	0	4.334	2167	0	0	0
6	4	21	15	2	0	65	640	0	6.136	3068	0	0	0
6	4	21	16	2	0	65	820	0	3.148	1574	0	0	0
6	4	21	17	2	0	65	820	0	3.088	1544	0	0	0
6	4	21	18	2	0	65	820	0	2.762	1381	0	0	0
6	4	21	19	2	0	65	820	0	2.9	1450	0	0	0
6	4	21	20	2	0	65	820	0	2.5	1250	0	0	0
11	9	21	21	0	0	65	530	0	13.564	6782	0	0	0
11	9	21	22	0	0	65	530	0	8.508	4254	0	0	0
11	9	21	23	0	0	65	530	0	16.63	8315	0	0	0
11	9	21	24	0	0	65	530	0	13.988	6994	0	0	0
11	9	21	25	0	0	65	530	0	10.756	5378	0	0	0
11	9	21	26	0	0	65	610	0	6.678	3339	0	0	0
11	9	21	27	0	0	65	610	0	8.162	4081	0	0	0
11	9	21	28	0	0	65	610	0	7.078	3539	0	0	0
11	9	21	29	0	0	65	610	0	6.28	3140	0	0	0
11	9	21	30	0	0	65	610	0	5.652	2826	0	0	0
11	9	21	31	2	0	65	530	0	8.846	4423	0	0	0
11	9	21	32	2	0	65	530	0	8.442	4221	0	0	0
11	9	21	33	2	0	65	530	0	10.464	5232	0	0	0
